id,name,isFork,commits,branches,defaultBranch,releases,contributors,license,watchers,stargazers,forks,size,createdAt,pushedAt,updatedAt,homepage,mainLanguage,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,languages,labels,topics
3498995,asynkronit/protoactor-dotnet,FALSE,1861,33,dev,14,58,Apache License 2.0,105,1230,237,14582,2017-01-01T04:13:35,2021-09-13T04:34:41,2021-09-14T11:42:12,http://proto.actor,C#,300,24,872,13,,,,[],2021-09-13T04:33:56,29d8395502f5fc3b79d778031a90bcb7dbc8a533,,,"{""C#"":1200274,""Shell"":1301,""Dockerfile"":542}","[""1. triaged"",""2. pick next"",""3. in progress"",""api"",""bounty-source"",""bug"",""bug report"",""dependencies"",""discussion"",""duplicate"",""enhancement"",""nice-to-have"",""not reproducible"",""question"",""t:actor"",""t:cluster"",""t:cluster-pubsub"",""t:examples"",""t:logging"",""t:metrics"",""t:persistence"",""t:remote"",""t:router"",""up for grabs"",""wontfix""]",[]
3499000,giacomelli/geneticsharp,FALSE,778,6,master,14,12,MIT License,72,1092,306,192680,2013-08-02T12:37:51,2023-04-10T06:04:17,2023-04-19T06:37:22,,C#,58,1,47,1,,,,[],2023-01-29T12:02:55,e15ee828db3663bcdd0362b5e18620bedf220384,,,"{""C#"":1329546,""ShaderLab"":249832,""GLSL"":65726,""HTML"":20010,""CSS"":19625,""HLSL"":10511,""Batchfile"":1873,""JavaScript"":1828,""Shell"":606,""PowerShell"":435}","[""breaking-change"",""bug"",""dependencies"",""documentation"",""duplicate"",""enhancement"",""invalid"",""needs-author-action"",""question"",""test"",""v3"",""wontfix""]",[]
3499001,dotnet/sourcelink,FALSE,793,4,main,2,47,MIT License,248,1131,120,2419,2018-04-19T01:11:45,2023-05-30T12:12:10,2023-05-29T06:24:02,,C#,341,114,691,3,,,,[],2023-05-25T01:08:51,c0a1cee63564ca4e5780543f974f5c8e3d1bf459,,,"{""C#"":667000,""PowerShell"":167581,""Shell"":116140,""CMake"":14556,""Batchfile"":952,""Dockerfile"":924}","[""bug"",""by design"",""documentation"",""duplicate"",""easy"",""enhancement"",""external"",""good first issue"",""help wanted"",""invalid"",""localization"",""more information needed"",""question"",""up-for-grabs"",""wontfix""]",[]
3499059,microsoft/openapi.net,FALSE,2170,36,vnext,47,51,MIT License,66,1147,190,5916,2017-07-14T12:24:14,2023-05-29T09:57:16,2023-05-27T07:25:57,,C#,438,104,793,16,,,,[],2023-05-23T06:09:01,58ccd916a6bc55827147de32716646ba120bad56,,,"{""C#"":1689459,""Batchfile"":945,""Dockerfile"":852,""XSLT"":846,""PowerShell"":379}","["".net"",""1.0.0-beta-blocking"",""1.0.0-blocking"",""1.1.0-preview"",""bug"",""bug-fix"",""bug-fix-vnext"",""bydesign"",""dependencies"",""doc"",""documentation"",""donotmerge"",""duplicate"",""easyfix"",""enhancement"",""external-reference"",""feature-work"",""github_actions"",""goodfirstissue"",""help wanted"",""hidi-commandline"",""hold"",""invalid"",""invalid-input"",""needs-discussion"",""p1"",""p2"",""p3"",""priority:p0"",""priority:p1"",""priority:p2"",""priority:p3"",""question"",""requires-design"",""status:by-design"",""status:declined"",""status:duplicate"",""status:needs-discussion"",""status:needs-more-information"",""status:noteworthy"",""status:on-hold"",""status:waiting-for-author-feedback"",""status:waiting-for-dependency"",""status:waiting-for-internal-feedback"",""status:waiting-for-pending-technical-design-work"",""status:waiting-for-triage"",""triage"",""type:breaking-change"",""type:bug"",""type:documentation"",""type:enhancement"",""type:epic"",""type:feature"",""type:infrastructure"",""type:package-upgrade"",""type:question"",""type:regression"",""urgent"",""v2-enhancement"",""v2writer"",""waitingforfeedback"",""wontfix""]","[""http"",""openapi""]"
3499086,videolan/libvlcsharp,FALSE,1117,2,3.x,0,28,GNU Lesser General Public License v2.1,56,1212,233,21243,2018-06-05T12:39:54,2023-06-13T08:49:45,2023-06-16T11:46:01,https://www.videolan.org,C#,0,0,324,7,,,,[],2023-04-11T05:49:24,bca0a53fe921e6f1f745e4e3ac83a7bd3b2e4a9d,,,"{""C#"":1340472,""Shell"":75}","[""breaks-public-api"",""bug"",""do-not-merge"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""mediaelement"",""on review"",""question"",""wip"",""wontfix""]","[""dotnet"",""libvlc"",""libvlcsharp"",""multimedia"",""player"",""unity"",""vlc"",""xamarin""]"
3499169,opensage/opensage,FALSE,2800,18,master,3,27,Other,70,1176,115,36344,2017-06-14T09:53:41,2023-06-11T11:10:41,2023-06-17T11:53:56,https://opensage.github.io,C#,138,55,567,18,,,,[],2023-05-23T07:49:21,48cad9a35144007ee507bb9c090f7fa90abcf5ae,,,"{""C#"":5449651,""GLSL"":41444,""C"":19497}","[""bug"",""dependencies"",""duplicate"",""enhancement"",""essential"",""help wanted"",""invalid"",""low priority"",""question"",""wontfix""]","[""bfme"",""commandandconquer"",""csharp"",""ea-pacific"",""game"",""game-engine"",""generals"",""opensage"",""rts"",""sage""]"
3499338,digitalruby/ipban,FALSE,1751,1,master,20,17,MIT License,68,1205,406,6255,2012-02-20T05:21:34,2023-05-27T04:09:48,2023-05-30T01:32:54,https://ipban.com/upgrade-to-ipban-pro/,C#,166,0,40,0,,,,[],2023-05-27T04:09:45,0ee32b5339c69e03bfdcc40aebe58a772e79f73c,,,"{""C#"":1397616,""PowerShell"":11480,""Shell"":2531,""Batchfile"":818}","[""dependencies""]","[""botnets"",""desktop"",""fail2ban"",""firewall"",""free"",""hackers"",""intruder"",""intrusion-detection"",""intrusion-prevention"",""ipban"",""linux"",""rdp"",""remote"",""remote-desktop"",""secure"",""security"",""server"",""service"",""ssh"",""windows""]"
3499343,unity-technologies/com.unity.multiplayer.mlapi,FALSE,1681,84,master,168,54,MIT License,360,1120,224,49986,2018-01-05T12:56:55,2021-08-16T07:58:04,2021-08-15T10:55:22,,C#,384,145,663,24,,,,[],2021-06-02T04:06:31,ee59d5fb560bbd6273260c1df144172914b38448,,,"{""C#"":1149592,""ShaderLab"":10038}","[""contributions welcome"",""duplicate"",""good first issue"",""priority:high"",""priority:highest"",""priority:low"",""priority:lowest"",""priority:medium"",""stat:awaiting response"",""stat:awaiting triage"",""stat:backlog"",""stat:commited"",""stat:in consideration"",""stat:invalid"",""stat:wontfix"",""type:bug"",""type:feature"",""type:feedback"",""type:rfc"",""type:support""]",[]
3499674,goatcorp/ffxivquicklauncher,FALSE,2049,4,master,71,63,GNU General Public License v3.0,56,2276,291,38869,2016-09-18T04:56:11,2023-05-30T12:18:24,2023-05-30T12:04:22,https://goatcorp.github.io/,C#,1010,280,304,28,,,,[],2023-03-01T06:29:59,ec64648723f796aa27e37da56ccc2068970180ca,,,"{""C#"":915197,""PowerShell"":2812,""GLSL"":1531,""Metal"":914,""HLSL"":804,""Batchfile"":128}","[""bug"",""cannot reproduce"",""confirmed"",""dependencies"",""enhancement"",""feature request"",""fixed in source"",""good first issue"",""help wanted"",""incompatibility"",""linux"",""loc"",""needs to be investigated"",""plugin issue"",""regression"",""triage"",""wontfix"",""xl-core""]","[""discord"",""ff14"",""ffxiv"",""ffxivlauncher"",""final-fantasy-xiv"",""launcher"",""rich-presence""]"
3499679,jasonxudeveloper/jengine,FALSE,972,5,master,16,11,MIT License,37,1621,305,102040,2020-07-14T01:09:16,2023-06-15T07:01:33,2023-06-21T08:13:22,https://docs.xgamedev.net/,C#,225,4,253,0,,,,[],2023-05-27T05:43:47,3b7a70a56983162dd74829a5ff5021d22cc79f08,,,"{""C#"":3358653,""ShaderLab"":8049}","[""bug"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""question"",""wontfix""]","[""csharp"",""framework"",""game"",""gameframework"",""hot-update"",""hotfix"",""hotupdate"",""ilruntime"",""unity"",""unity-3d"",""unity-framework"",""unity2d"",""unity3d"",""unity3d-framework"",""unity3d-hotfix"",""unity3d-plugin""]"
3499703,verifytests/verify,FALSE,3811,1,main,231,46,MIT License,17,1945,114,7819,2019-11-21T11:37:12,2023-05-29T11:28:37,2023-05-29T06:02:45,,C#,206,10,631,0,,,,[],2023-05-29T11:28:39,4b260f0a09bc5f40d988ce7ee31a43df1411758b,,,"{""C#"":757011,""F#"":1661,""HTML"":8}","[""breaking change"",""bug"",""build"",""dependencies"",""documentation"",""feature"",""good first issue"",""help wanted"",""improvement"",""question"",""wontfix""]","[""assertion-library"",""snapshot"",""snapshot-testing"",""testing""]"
3499820,powershell/powershell,FALSE,9529,31,master,121,382,MIT License,1396,34490,5758,87720,2016-01-13T11:41:35,2022-08-07T03:18:01,2022-08-07T11:37:28,https://microsoft.com/PowerShell,C#,10325,3177,6851,74,,,,[],2022-08-04T07:12:34,65b83e90d5ee79464dba0dc2b41d3da38c4f8d5c,,,"{""C#"":30782016,""PowerShell"":4924885,""Roff"":214981,""Shell"":57900,""Rich Text Format"":40664,""HTML"":18060,""XSLT"":14397,""Dockerfile"":6895,""JavaScript"":2045,""Batchfile"":24}","["".net"",""area-dsc"",""area-filesystem-provider"",""area-maintainers-build"",""area-maintainers-documentation"",""area-packagemanagement"",""area-powershellget"",""area-sidebyside"",""automerge"",""backport-6.2.x-approved"",""backport-7.0.x-approved"",""backport-7.0.x-consider"",""backport-7.0.x-done"",""backport-7.1.x-approved"",""backport-7.1.x-consider"",""backport-7.1.x-done"",""backport-7.2.x-approved"",""backport-7.2.x-consider"",""backport-7.2.x-done"",""blocked"",""breaking-change"",""bvt/drt"",""cl-breakingchange"",""cl-buildpackaging"",""cl-codecleanup"",""cl-docs"",""cl-engine"",""cl-experimental"",""cl-general"",""cl-notinbuild"",""cl-performance"",""cl-test"",""cl-tools"",""committee-reviewed"",""compliance"",""consider-windowspowershell51"",""dependencies"",""distribution-declined"",""distribution-request"",""distribution-supported"",""documentation needed"",""experimental"",""extra large"",""extra small"",""first-time-issue"",""hacktoberfest"",""hacktoberfest-accepted"",""in-pr"",""invalid"",""issue-announcement"",""issue-bug"",""issue-code cleanup"",""issue-discussion"",""issue-enhancement"",""issue-meta"",""issue-question"",""javascript"",""large"",""medium"",""musthave"",""needs-investigation"",""needs-repro"",""needs-triage"",""new-public-api"",""no changes"",""os-linux"",""os-macos"",""os-windows"",""os-wsl"",""porting"",""reference"",""release-testing"",""resolution-answered"",""resolution-by design"",""resolution-declined"",""resolution-duplicate"",""resolution-external"",""resolution-fixed"",""resolution-won't fix"",""review - abandoned"",""review - committee"",""review - maintainer"",""review - needed"",""rfc-not-required"",""rfc-required"",""size-days"",""size-multipleweeks"",""size-week"",""size/s"",""size/xl"",""size/xs"",""small"",""spam"",""stale"",""support-request"",""up-for-grabs"",""usability"",""waiting - dotnetcore"",""waiting on author"",""wg-cmdlets"",""wg-cmdlets-core"",""wg-cmdlets-management"",""wg-cmdlets-utility"",""wg-devex-portability"",""wg-devex-sdk"",""wg-engine"",""wg-engine-ets"",""wg-engine-format"",""wg-engine-module"",""wg-engine-parameterbinder"",""wg-engine-performance"",""wg-engine-pipeline"",""wg-engine-providers"",""wg-interactive-console"",""wg-interactive-debugging"",""wg-interactive-helpsystem"",""wg-interactive-intellisense"",""wg-interactive-psreadline"",""wg-language"",""wg-quality-test"",""wg-remoting"",""wg-security""]",[]
3499826,dotnet/efcore,FALSE,13546,31,main,147,284,MIT License,927,11850,2834,155865,2014-01-23T12:52:01,2022-10-31T12:52:44,2022-10-29T06:37:29,https://docs.microsoft.com/ef/,C#,18525,1604,10577,31,,,,[],2022-10-26T11:18:00,9366cd833bccf3088377ba184c173fbfb297cb78,,,"{""C#"":50214644,""PowerShell"":221299,""Shell"":102818,""CMake"":12939,""Batchfile"":3244,""Python"":2731,""TSQL"":641}","[""accepted"",""add-regression-test"",""area-adonet-sqlite"",""area-aggregates"",""area-analyzer"",""area-aot"",""area-api-docs"",""area-benchmarks"",""area-bulkcud"",""area-change-tracking"",""area-conventions"",""area-cosmos"",""area-dbcontext"",""area-diagnostics"",""area-docs"",""area-external"",""area-f#"",""area-global"",""area-in-memory"",""area-infrastructure"",""area-interception"",""area-json"",""area-logging"",""area-many-to-many"",""area-migrations"",""area-migrations-seeding"",""area-model-building"",""area-o/c-mapping"",""area-perf"",""area-perfcounters"",""area-platform"",""area-primitive-collections"",""area-proxies"",""area-query"",""area-relational-mapping"",""area-save-changes"",""area-scaffolding"",""area-spatial"",""area-sprocs"",""area-sqlite"",""area-sqlserver"",""area-temporal-tables"",""area-test"",""area-tools"",""area-type-mapping"",""area-unity"",""area-uwp"",""area-vb"",""area-xamarin"",""auto-merge"",""blocked"",""breaking-change"",""closed-by-design"",""closed-could-not-reproduce"",""closed-duplicate"",""closed-external"",""closed-fixed"",""closed-no-further-action"",""closed-not-needed"",""closed-out-of-scope"",""closed-question"",""closed-wont-fix"",""community-contribution"",""consider-for-current-release"",""consider-for-mq"",""consider-for-next-release"",""cosmos-query-refactor"",""cost:l"",""cost:m"",""cost:s"",""cost:xl"",""customer-reported"",""easy-fix"",""ef6-parity"",""epic"",""good first issue"",""help wanted"",""internal-tag-sailors"",""merge-impact"",""needs-cleanup"",""needs-design"",""needs-m2-template"",""poachable"",""priority-bug"",""priority:0"",""priority:1"",""priority:2"",""priority:3"",""propose-close"",""propose-punt"",""providers-beware"",""punted-for-2.0"",""punted-for-2.1"",""punted-for-2.2"",""punted-for-3.0"",""punted-for-3.1"",""punted-for-5.0"",""punted-for-6.0"",""punted-for-7.0"",""regression"",""sent-to-tactics"",""servicing-approved"",""servicing-consider"",""servicing-more-info"",""servicing-rejected"",""shay-loves-labels"",""status:committed"",""status:completed"",""status:cut"",""status:inprogress"",""status:proposed"",""tell-mode"",""tenet-performance"",""test-failure"",""theme"",""type-bug"",""type-cleanup"",""type-dependency update :arrow_up_small:"",""type-enhancement"",""type-merge forward :fast_forward:"",""type-unknown"",""untriaged"",""user story"",""verify-fixed"",""waiting-for-response""]",[]
3499828,openra/openra,FALSE,29409,3,bleed,94,308,GNU General Public License v3.0,386,12855,2514,296472,2010-10-04T07:38:05,2023-05-28T08:11:25,2023-05-30T12:15:03,https://www.openra.net,C#,8936,1461,9937,127,,,,[],2023-05-28T08:11:25,b58a8aaa0f8a4e23179d929ed07c75e4f2f47bb8,,,"{""C#"":6243093,""Lua"":1209425,""Fluent"":61165,""Shell"":51629,""Objective-C"":17494,""GLSL"":14415,""NSIS"":11387,""Python"":8828,""PowerShell"":7685,""Makefile"":7186,""C"":6219,""Batchfile"":3817,""XSLT"":1223}","[""ai"",""artwork"",""asset browser"",""audio"",""balancing"",""bug"",""crash"",""dedicated"",""documentation"",""dune 2000"",""feature"",""hacktoberfest-accepted"",""idea/wishlist"",""invalid"",""limitation"",""map editor"",""meta"",""mod support"",""networking"",""os: linux"",""os: macos x"",""os: windows"",""packaging"",""pathfinding"",""performance"",""polish"",""pr: changes requested"",""pr: conceptual concerns"",""pr: fixup requested"",""pr: for stable"",""pr: has dependencies"",""pr: help wanted"",""pr: is dependency"",""pr: needs +2"",""pr: planned takeover"",""pr: rebase me!"",""pr: unaddressed comment(s)"",""question / support"",""red alert"",""refactor"",""regression"",""scripting"",""security"",""spam"",""tiberian dawn"",""tiberian sun"",""ui"",""usability"",""utility""]","[""command-and-conquer"",""cross-platform"",""csharp"",""dotnet"",""dune-2000"",""engine"",""game"",""game-engine"",""hacktoberfest"",""openra"",""real-time-strategy"",""red-alert"",""rts"",""strategy-game-engine"",""tiberian-dawn""]"
3499830,bitwarden/server,FALSE,3898,124,master,134,132,Other,211,12588,1089,18577,2015-11-23T11:45:33,2023-05-30T01:37:58,2023-05-29T02:44:01,https://bitwarden.com,C#,1021,46,1932,73,,,,[],2023-05-26T05:52:50,beb34797465252028935600b54ae52c085e44216,,,"{""C#"":5053612,""TSQL"":1173973,""Handlebars"":171786,""HTML"":152176,""Shell"":43899,""Dockerfile"":18154,""PowerShell"":11357,""JavaScript"":11266,""SCSS"":3645,""CSS"":2198,""Smalltalk"":6}","[""automated pr"",""bug"",""bw-unified-deploy"",""community-pr"",""customer-support"",""db-migrations-changed"",""dependencies"",""dev ops"",""devops"",""duplicate"",""ee"",""enhancement"",""feature-request"",""good first issue"",""help wanted"",""hold"",""intended-behavior"",""invalid"",""needs-qa"",""needs-reply"",""question"",""stale"",""version update"",""wontfix""]","[""api"",""aspnet"",""aspnetcore"",""bitwarden"",""csharp"",""docker"",""dotnet"",""dotnet-core"",""signalr"",""sql"",""sql-server""]"
3499831,hangfireio/hangfire,FALSE,3953,5,master,138,142,Other,309,8280,1594,34456,2013-08-06T09:43:04,2023-05-30T12:00:21,2023-06-06T04:07:45,https://www.hangfire.io,C#,1744,733,477,51,,,,[],2023-05-30T12:00:14,99023c9c5c37cfb3cb44e4192c5c3f3af323eca5,,,"{""C#"":2834424,""HTML"":112009,""TSQL"":60936,""CSS"":29243,""JavaScript"":24249,""PowerShell"":6556,""Shell"":430,""Batchfile"":379}","[""a: core"",""a: dashboard"",""a: docs"",""a: dotnetcore"",""a: msmq"",""a: pro"",""a: project"",""a: redis"",""a: sql-server"",""breaking"",""deprecation"",""duplicate"",""good first issue"",""help wanted"",""in progress"",""meta"",""needs more info"",""ready"",""t: bug"",""t: enhancement"",""t: extension"",""t: feature-request"",""t: invalid"",""t: localization"",""t: problem"",""t: question"",""t: security"",""t: stability"",""t: tests"",""won't fix"",""won't merge""]","[""background-jobs"",""background-thread"",""background-worker"",""dotnet"",""dotnet-core"",""hangfire"",""scheduled-jobs""]"
3499832,justarchinet/archisteamfarm,FALSE,10953,1,main,691,39,Apache License 2.0,219,9133,991,228346,2015-10-25T05:12:33,2023-03-11T11:19:12,2023-03-13T07:52:38,,C#,1147,2,1406,0,,,,[],2023-03-11T09:06:35,c4e75c5b7b8fb243a85d08d6206d2bba283d63c7,,,"{""C#"":1366975,""Shell"":23564,""C++"":21784,""Dockerfile"":3851,""HTML"":733,""Batchfile"":112}","[""?? can't reproduce"",""?? already possible"",""?? external"",""? no priority"",""? on hold"",""?? out of the scope"",""?? confirmed"",""? enhancement"",""? won't fix"",""? question"",""? localization"",""? duplicate"",""? finished"",""? not a bug"",""? evaluation"",""? pr-ok"",""? not going to happen"",""? plugin potential"",""? no solution yet"",""? breaking changes"",""? discussion"",""? acknowledged"",""? wiki"",""? feedback welcome"",""? fixes required"",""? high priority"",""? wishlist"",""? work in progress"",""? regression"",""? invalid"",""? medium priority"",""? low priority"",""? requires more info"",""? automatic"",""? help welcome"",""? not possible"",""? bug""]",[]
3499834,gitextensions/gitextensions,FALSE,15347,26,master,52,317,Other,268,6617,1952,132354,2008-12-06T09:18:59,2022-11-18T07:56:06,2022-11-20T08:50:24,https://gitextensions.github.io/,C#,5882,630,4272,35,,,,[],2022-11-18T07:54:13,61d4ee1dae38609021ec56f68ffdbff9dd407b85,,,"{""C#"":6597514,""C++"":42044,""PowerShell"":26134,""CSS"":7590,""C"":4186,""Python"":3812,""JavaScript"":3771,""VBScript"":3411,""Batchfile"":369}","["".net migration"","":construction: status: experimental"","":construction: status: in progress"","":eyeglasses: status: needs review"","":grey_exclamation: priority: high"","":mailbox_with_no_mail: needs: author feedback"","":neckbeard: status: pull request only"","":nerd_face: good first issue"","":pen: status: cla signed"","":question: status: incorrectly filled template"","":rocket: legend"","":scroll: status: needs cla"","":zzz: status: no recent activity"",""area: accessibility"",""area: cli"",""area: dashboard"",""area: documentation"",""area: filters"",""area: hdpi"",""area: installer"",""area: left-panel"",""area: linux/mono"",""area: performance"",""area: plugins"",""area: portable"",""area: scripting"",""area: settings"",""area: shell extension"",""area: ssh/putty"",""area: submodules"",""area: tests"",""area: theming"",""area: threading"",""area: toolchain"",""area: translation"",""area: user experience"",""area: w10"",""area: w7"",""area: win11"",""area: worktree"",""area: wsl"",""blocked"",""hacktoberfest"",""hacktoberfest-accepted"",""invalid"",""potential-duplicate"",""status: abandoned"",""status: auto merge"",""status: incorrectly filled template"",""status: ready"",""status: reproducible"",""status: workaround available"",""type: bug :bug:"",""type: dependency bug"",""type: discussion"",""type: feature request"",""type: git issue"",""type: mono issue"",""type: regression"",""type: translation changed"",""up-for-grabs""]",[]
3499835,jackett/jackett,FALSE,9648,1,master,1734,372,GNU General Public License v2.0,180,7304,921,26559,2015-10-29T04:23:19,2022-04-22T06:00:56,2022-04-23T01:39:33,,C#,10584,293,2562,11,,,,[],2022-04-21T07:31:49,c3dcb86c866229056a711920f8e5867a2734959f,,,"{""C#"":2056271,""HTML"":131857,""JavaScript"":63975,""Shell"":12327,""CSS"":10500,""Inno Setup"":3014,""Batchfile"":386}","[""ci/cd azure"",""confirmed"",""core"",""docker"",""documentation"",""down / waiting for removal"",""duplicate"",""enhancement"",""full logs needed"",""invite needed"",""more information needed"",""needs c#"",""needs investigations"",""new private tracker"",""new public tracker"",""new semi-private tracker"",""no details provided"",""on hold"",""ongoing"",""os linux / mono / *nix"",""os macos"",""os windows"",""pr welcome!"",""question"",""returns json"",""returns one-title-many-torrents"",""rewrite in c#"",""vpn or proxy"",""web ui"",""wontfix"",""work in progress""]",[]
3499836,radarr/radarr,FALSE,11133,37,develop,77,276,GNU General Public License v3.0,204,6780,795,303883,2016-12-25T11:38:26,2022-10-31T12:02:27,2022-11-02T11:40:13,https://radarr.video,C#,5989,338,1706,31,,,,[],2022-10-31T12:02:27,2afe6af5a6dac26fe9d2c20e806a93b621e18bbf,,,"{""C#"":5961371,""JavaScript"":2337904,""CSS"":139293,""Shell"":13543,""HTML"":7532,""Inno Setup"":4043,""EJS"":2113,""Python"":1409,""Batchfile"":64}","["".net"",""area: api"",""area: database"",""area: db migration"",""area: db-migration"",""area: dependencies"",""area: documentation"",""area: download clients"",""area: extras"",""area: import lists"",""area: indexer"",""area: indexers"",""area: language addition"",""area: languages"",""area: logging"",""area: metadata api"",""area: notifications"",""area: organizer"",""area: parser"",""area: scanning"",""area: tooling"",""area: ui"",""area: unit tests"",""area: update api"",""conflict"",""dependencies"",""javascript"",""lidarr-pull"",""no-conflict"",""not-pulled"",""on hold: metadataapi blocking"",""priority: critical"",""priority: high"",""priority: low"",""priority: medium"",""prowlarr-pull"",""radarr-pull"",""readarr-pull"",""security"",""sonarr upstream"",""sonarr-pull"",""stale"",""status: accepted"",""status: cannot reproduce"",""status: confirmed"",""status: don't merge"",""status: help wanted"",""status: in progress"",""status: indexer - need invite"",""status: info needed"",""status: investigating"",""status: maybe one day"",""status: needs triage"",""status: on hold"",""status: ready for review"",""status: rebase needed"",""status: unlikely"",""status: waiting for op"",""status: won't fix"",""status: won?t fix"",""todo"",""todo :spiral_notepad:"",""type: bug"",""type: documentation"",""type: duplicate"",""type: enhancement"",""type: external bug"",""type: feature request"",""type: mono"",""type: non-radarr issue"",""type: regression"",""type: support"",""type: support.""]",[]
3499838,dotnet/msbuild,FALSE,7534,100,main,78,291,MIT License,399,4962,1332,95550,2015-03-12T02:04:46,2023-05-29T04:24:30,2023-05-27T10:00:16,https://docs.microsoft.com/visualstudio/msbuild/msbuild,C#,4078,1224,4543,34,,,,[],2023-05-29T02:08:11,d4c4d1ec77e88a9abcb229f3d86413fa0b2a57e1,,,"{""C#"":29981726,""XML"":483851,""XSLT"":119349,""PowerShell"":37160,""Shell"":4093,""Batchfile"":1510,""C"":21,""Scilab"":8,""C++"":6}","["".net core"",""7.0"",""8.0"",""abandoned"",""announcement"",""approved to merge"",""architecture: arm64"",""area-compilers"",""area-netsdk"",""area: api"",""area: application"",""area: common targets"",""area: debuggability"",""area: engine"",""area: evaluation"",""area: filetracker"",""area: intellisense"",""area: ipc"",""area: language"",""area: logging"",""area: our own build"",""area: project cache"",""area: resolvers"",""area: server"",""area: setplatform"",""area: solution (.sln)"",""area: static graph"",""area: taskhost"",""area: tasks"",""area: tests"",""area: visual studio"",""ask-mode"",""author-responded"",""auto-merge"",""automation"",""backlog"",""blocked"",""bot-exclude"",""bot-test"",""breaking change"",""bug"",""build tools"",""c++ tasks and targets"",""changewave16.10"",""changewave16.8"",""changewave17.0"",""changewave17.4"",""changewaves"",""clickonce"",""closed-by-bot"",""come-back-to"",""coreclr-test"",""cost:l"",""cost:m"",""cost:s"",""cost:xl"",""cps"",""dependencies"",""disabled-tests"",""distant-future"",""do-not-merge"",""documentation"",""epic"",""exp-branch"",""external"",""feature - escaping"",""feature - globbing"",""feature - project file cleanup"",""feature - trivia (whitespace and comments)"",""feature request"",""feature: warning waves"",""flaky-test"",""for consideration"",""functionality:restore"",""future release bar-check"",""gathering-feedback"",""good first issue"",""grab-next"",""has-repro"",""help wanted"",""in progress"",""initial-investigation"",""iteration:2023april"",""iteration:2023february"",""iteration:2023january"",""iteration:2023june"",""iteration:2023march"",""iteration:2023may"",""livelogger"",""localization"",""merge-carefully"",""merge-when-branch-open"",""mono"",""needs-attention"",""needs-design"",""needs-investigation"",""needs-more-info"",""needs-triage"",""new property"",""origin: devcomm"",""os: linux"",""os: macos"",""os: windows"",""packaging"",""parent:1752721"",""partner request"",""partner:nuget"",""performance"",""performance-scenario-build"",""performance-scenario-general"",""performance-scenario-references"",""performance-scenario-solution-open"",""postponed"",""priority:0"",""priority:1"",""priority:2"",""priority:3"",""project cache"",""project type: database"",""question"",""refactoring"",""regression"",""review-by-commit"",""review-by-diff"",""servicing-approved"",""servicing-consider"",""size:1"",""size:14"",""size:2"",""size:3"",""size:5"",""size:6"",""size:7"",""size:9"",""solution (.sln)"",""stale"",""static graph"",""status:committed"",""status:completed"",""status:cut"",""status:inprogress"",""status:proposed"",""swag:1.8"",""swag:10.3"",""swag:11.2"",""swag:11.6"",""swag:5.2"",""swag:5.4"",""swag:5.5"",""task-exec"",""task: generateresource"",""task: resolve assembly references (rar)"",""tell mode"",""test"",""testing"",""theme"",""triaged"",""type:bug"",""under-investigation"",""untriaged"",""up-for-grabs"",""user experience"",""user story"",""visual studio"",""wip"",""xplat""]","[""build"",""hacktoberfest"",""microsoft"",""msbuild"",""visual-studio""]"
