id,name,isFork,commits,branches,defaultBranch,releases,contributors,license,watchers,stargazers,forks,size,createdAt,pushedAt,updatedAt,homepage,mainLanguage,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,languages,labels,topics
3495385,novum/vkquake,FALSE,1955,5,master,49,45,GNU General Public License v2.0,71,1532,196,103693,2016-07-20T06:09:07,2023-04-30T12:59:37,2023-05-02T07:55:39,,C,454,16,206,4,,,,[],2023-04-30T12:59:07,19d76588037977f59506c18aa3d307f8f5124d0f,,,"{""C"":8385716,""C++"":556716,""GLSL"":17976,""Objective-C"":15032,""Makefile"":10209,""Meson"":7521,""NSIS"":6645,""Shell"":5272,""PowerShell"":1872,""Dockerfile"":1402,""Batchfile"":1315}","[""bug"",""cannot reproduce"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""moltenvk bug"",""performance"",""question"",""upstream"",""wontfix""]",[]
3495386,mit-pdos/xv6-riscv,FALSE,1503,1,riscv,0,37,Other,77,4009,1561,17653,2019-08-26T11:15:28,2023-05-23T08:15:07,2023-06-06T08:54:25,,C,68,31,117,34,,,,[],2022-08-25T06:20:52,f5b93ef12f7159f74f80f94729ee4faabe42c360,,,"{""C"":238824,""Assembly"":8612,""Makefile"":4709,""Perl"":650,""Emacs Lisp"":86}","[""bug"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
3495387,pbatard/libwdi,FALSE,782,3,master,13,21,GNU General Public License v3.0,107,1485,425,3186,2012-07-10T03:13:23,2023-06-09T12:40:31,2023-06-19T03:12:32,,C,258,2,32,0,,,,[],2023-03-01T05:33:22,90278c538a8fb5fd82aab25ae7f5a9887ca468ce,,,"{""C"":408326,""M4"":12265,""Shell"":11509,""Makefile"":2708,""Batchfile"":221}","[""bug"",""deferred"",""duplicate"",""enhancement"",""invalid"",""question"",""wontfix""]","[""c"",""driver-installation"",""drivers"",""libusb"",""libusb-win32"",""libusbk"",""usb"",""usb-devices"",""wcid"",""windows"",""winusb""]"
3495396,dibyendumajumdar/ravi,FALSE,2378,23,master,36,5,Other,47,1003,57,12490,2015-01-01T03:03:24,2023-04-01T09:52:17,2023-04-13T02:30:45,http://ravilang.github.io/,C,223,90,18,2,,,,[],2023-04-01T09:51:54,ecbb6ee87014aa447ed59e4a845819c0384b25f8,,,"{""C"":4702965,""Lua"":596729,""LLVM"":168419,""Makefile"":23126,""CMake"":15301,""Python"":8329,""Batchfile"":7247,""Shell"":3040,""Dockerfile"":2177,""C++"":191}","[""bug"",""difficult"",""discontinued"",""duplicate"",""enhancement"",""fixed"",""help wanted"",""invalid"",""language-evolution"",""libgccjit"",""llvm"",""lowpriority"",""lua54-backport"",""missing feature"",""question"",""refactoring"",""release-1.0"",""subproject"",""testing"",""wontfix"",""work-in-progress""]",[]
3495405,djkaty/il2cppinspector,FALSE,1225,1,master,7,13,GNU Affero General Public License v3.0,58,1542,202,466609,2017-03-17T09:51:26,2021-11-23T06:58:53,2021-11-25T12:27:28,http://www.djkaty.com,C,168,38,29,5,,,,[],2021-11-23T06:58:40,116c6355e7ee3656eab85ca753f913d428abc7a3,,,"{""C"":402871156,""C#"":8334941,""PowerShell"":16495,""Python"":8418,""Shell"":346}","[""bug"",""duplicate"",""enhancement"",""not a bug"",""not actionable"",""support ticket"",""supported obfuscation"",""triaged"",""unsupported obfuscation""]",[]
3495406,google/xnnpack,FALSE,3337,81,master,0,43,Other,42,1221,216,62813,2019-09-13T11:48:37,2022-10-09T07:30:07,2022-10-07T02:37:30,,C,130,12,3483,55,,,,[],2022-10-07T08:56:30,9c256f62cc5bc766eb7cf368461e45a1ab581dec,,,"{""C"":76435813,""C++"":61739509,""Assembly"":4589299,""Shell"":1151702,""Starlark"":668681,""CMake"":524219,""Python"":480052}","[""cla: no"",""cla: yes"",""duplicate"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
3495537,hackerschoice/gsocket,FALSE,555,1,master,24,7,BSD 2-Clause Simplified License,34,1129,108,1279,2020-09-18T04:14:22,2023-05-25T01:50:07,2023-06-05T10:36:19,https://www.gsocket.io,C,56,16,39,2,,,,[],2023-04-21T08:21:07,fb08c96d7ed2ab89cf1a2147de1185d0865a16e0,,,"{""C"":496431,""Shell"":146314,""M4"":8966,""Makefile"":7623,""Dockerfile"":2590}","[""bug"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""question"",""wontfix""]","[""firewall"",""hacking"",""networking"",""security""]"
3496390,rust-for-linux/linux,TRUE,1172811,4,rust,0,,Other,118,3486,328,4458509,2019-09-08T10:26:32,2023-06-19T04:24:51,2023-06-19T03:44:30,https://rust-for-linux.com,C,261,146,748,112,,,,[],2023-04-27T11:14:14,bc22545f38d74473cfef3e9fd65432733435b79f,,,"{""C"":1182809294,""Assembly"":9735703,""Shell"":4077203,""Makefile"":2430569,""Python"":1552166,""Rust"":1260832,""Perl"":1207055,""C++"":309508,""Roff"":193387,""SmPL"":160175,""Yacc"":126948,""Lex"":63571,""Awk"":53473,""UnrealScript"":17719,""Gherkin"":9542,""Raku"":3859,""M4"":3325,""MATLAB"":2482,""Clojure"":2044,""XS"":1239,""sed"":379}","[""good first issue"",""meta"",""unsound"",""? arch"",""? bug"",""? docs"",""? drivers"",""? kbuild"",""? lib"",""? misc"",""? toolchain""]","[""linux-kernel"",""rust""]"
3720165,google/sanitizers,FALSE,2488,5,master,0,26,Other,350,9616,934,47731,2014-09-03T11:49:51,2023-05-01T06:38:44,2023-05-02T04:33:55,,C,1585,524,44,2,,,,[],2023-04-20T07:18:26,26afa5f62cef5079e8cdfe96972fdfa057ed1b4b,,,"{""C"":561582,""C++"":28605,""Shell"":15341,""Go"":14597,""CMake"":1816,""Kotlin"":1320,""Python"":920}","[""android"",""arch-powerpc"",""bug"",""chromium"",""component-buildbot"",""component-tests"",""deadlockdetector"",""drasan"",""duplicate"",""enhancement"",""fixlater"",""help wanted"",""invalid"",""kasan"",""opsys-all"",""opsys-android"",""opsys-freebsd"",""opsys-linux"",""opsys-osx"",""opsys-windows"",""performance"",""priority-critical"",""priority-high"",""priority-later"",""priority-low"",""priority-medium"",""projectaddresssanitizer"",""projectmemorysanitizer"",""projectthreadsanitizer"",""question"",""restrict-view-commit"",""restrict-view-editissue"",""status-accepted"",""status-done"",""status-duplicate"",""status-externaldependency"",""status-fixed"",""status-invalid"",""status-new"",""status-started"",""status-verified"",""status-waitingforreply"",""status-wontfix"",""type-defect"",""type-enhancement"",""type-other"",""type-review"",""wontfix""]",[]
3752494,telegrammessenger/telegram-ios,FALSE,23380,2,master,25,348,,198,4519,1268,660291,2018-11-14T06:06:49,2023-05-30T11:22:11,2023-06-05T06:28:03,,C,997,382,68,22,,,,[],2023-04-28T04:32:37,09a60ba5dfac95f19b443685c56d7ac371cb1d2f,,,"{""C"":61595376,""Swift"":50086571,""Objective-C"":9765160,""Assembly"":3760453,""Objective-C++"":1305145,""Makefile"":731024,""Starlark"":402948,""C++"":263078,""Perl"":134995,""Python"":127970,""Shell"":107681,""Metal"":27357,""Cuda"":23157,""JavaScript"":13085,""HTML"":11881,""SourcePawn"":6470,""CSS"":2494,""Awk"":1792,""GLSL"":1551,""Ruby"":1462,""Verilog"":738,""Coq"":738,""Roff"":165,""MATLAB"":1}","[""accessibility"",""bug"",""build"",""duplicate"",""feature request"",""good first issue"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
3788709,ttscoff/nv,TRUE,707,10,master,1,15,BSD 3-Clause New or Revised License,78,1764,201,35192,2010-12-05T10:39:37,2023-04-16T01:37:09,2023-04-16T01:37:19,http://brettterpstra.com/projects/nvalt,C,571,403,17,1,,,,[],2023-04-16T01:37:09,4c6cf452a3653aef632e6597d7f93ee640fcc57a,,,"{""C"":1838739,""Objective-C"":1715068,""Perl"":145901,""Python"":123882,""CSS"":4210,""HTML"":2198,""Ruby"":2003}","[""2.2 beta"",""bug"",""featurerequest""]",[]
3795642,zuoqing1988/zqcnn,FALSE,955,1,master,0,4,MIT License,104,2165,500,300453,2018-05-04T05:30:54,2022-08-22T04:20:31,2022-08-23T11:02:53,,C,163,82,8,0,,,,[],2022-08-22T04:20:27,9c89e94debaa9a241d2ac0cbc7d32c7bb8436490,,,"{""C"":9090703,""C++"":3401164,""Python"":55297,""MATLAB"":39840,""CMake"":10575,""Batchfile"":555,""Shell"":373}","[""bug"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""question"",""wontfix"",""??""]",[]
3795802,sdlpal/sdlpal,FALSE,1060,13,master,2,13,GNU General Public License v3.0,59,1571,324,24580,2016-06-19T03:02:19,2023-03-24T03:54:10,2023-03-23T08:35:52,https://sdlpal.github.io/sdlpal,C,144,10,87,2,,,,[],2023-03-12T02:34:58,db08be68fae25f109462f9329ac76c90646abd51,,,"{""C"":20621596,""C++"":315731,""Objective-C"":46200,""Assembly"":40776,""Makefile"":20986,""GLSL"":15669,""Perl"":10762,""Objective-C++"":10402,""JavaScript"":7496,""HTML"":4875,""Shell"":1644,""Ruby"":126,""GDB"":32}","[""bug"",""do-not-merge"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""needs-review"",""question"",""waiting for author's reply"",""wontfix""]",[]
3804569,shadowsocks/shadowsocks-libev,TRUE,2380,8,master,75,190,GNU General Public License v3.0,775,15326,5755,10619,2012-12-15T08:11:07,2023-03-08T06:49:01,2023-03-25T02:51:43,https://github.com/shadowsocks/shadowsocks-rust,C,2199,85,755,7,,,,[],2022-11-30T03:08:01,d83ace0f0d9c05656c13d66aa4a449bf70143254,,,"{""C"":632610,""M4"":45527,""Shell"":38979,""CMake"":28796,""Makefile"":5634,""Python"":4670,""Dockerfile"":2939,""Batchfile"":930}","[""bug"",""cannot reproduce"",""dependencies"",""duplicate"",""enhancement"",""invalid"",""no response"",""not a bug"",""not following template"",""question"",""spam"",""third-party bug"",""wontfix""]",[]
3804572,lukesmithxyz/st,FALSE,1391,1,master,0,116,MIT License,58,1534,970,2442,2018-01-18T06:49:15,2023-05-05T05:29:29,2023-05-09T09:04:45,,C,269,1,87,2,,,,[],2022-10-01T12:15:12,36d225d71d448bfe307075580f0d8ef81eeb5a87,,,"{""C"":161784,""Roff"":4060,""Shell"":2760,""Makefile"":2538}","[""bug"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
3804578,nvidia/q2rtx,FALSE,2662,1,master,10,24,Other,40,1120,170,9037,2019-05-31T04:41:16,2023-05-15T05:52:14,2023-05-27T12:24:59,,C,170,31,110,6,,,,[],2023-04-27T11:00:46,a50fe3547c17f95537eafd42db14aa83e9efdcc1,,,"{""C"":6261699,""GLSL"":81209,""CMake"":28694,""Python"":9989,""NSIS"":9347,""Shell"":3053,""Batchfile"":1199}","[""bug"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
3804588,openhd/open.hd,FALSE,1866,7,master,44,24,GNU Lesser General Public License v2.1,83,1379,232,257520,2018-12-09T03:27:35,2022-11-03T01:33:46,2022-10-31T02:45:44,,C,369,85,329,1,,,,[],2022-10-09T08:56:05,25a69d9f8005125a957cadeae4c3f7901ee4f6b6,,,"{""C"":6382985,""C++"":1436827,""HTML"":249622,""JavaScript"":87547,""Shell"":49556,""Gnuplot"":26028,""CSS"":14100,""Makefile"":14017,""Python"":2413,""Less"":1188,""Cuda"":905,""CMake"":183}","[""architectural group question"",""bug"",""cleaning"",""development branch issue"",""drivers"",""duplicate"",""encoder"",""enhancement"",""firmware"",""good first issue"",""help wanted"",""invalid"",""investigate"",""kernel"",""needs testing"",""platforms"",""question"",""waiting for feedback"",""wontfix""]",[]
3805098,thestr4ng3r/chiaki,FALSE,574,2,master,12,29,GNU Affero General Public License v3.0,74,1887,350,3278,2019-07-05T05:25:25,2020-12-28T01:04:04,2021-01-07T06:16:19,https://git.sr.ht/~thestr4ng3r/chiaki,C,317,124,94,1,,,,[],2020-12-28T01:03:38,c2b49dce0edbe55a9849750d5541610e22535525,,,{},[],[]
3805136,civetweb/civetweb,FALSE,5539,7,master,12,201,Other,122,2371,895,28676,2013-10-05T09:37:17,2023-05-26T10:20:40,2023-06-05T07:05:00,,C,691,104,473,4,,,,[],2023-05-26T10:20:40,8fa86ff9c1e78cfd143c2f56b5521cef4986b89e,,,"{""C"":1365553,""Lua"":97363,""CMake"":58029,""Batchfile"":53849,""HTML"":50475,""C++"":41405,""Makefile"":19344,""Shell"":18389,""JavaScript"":10907,""Perl"":2456,""QMake"":1030,""PHP"":564,""CSS"":198,""Python"":194}","[""duplicate (see comment)"",""invalid"",""status: analysis"",""status: blocked (see comment)"",""status: blocked - depending on third party project"",""status: done - waiting for submitter to confirm"",""status: help required"",""status: not reproducible - postponed"",""status: partially solved"",""status: postponed - evaluate again after the next release"",""status: postponed - not planned in near future"",""status: requires other issue (see comment)"",""status: testing"",""status: waiting for info from submitter"",""type: bug - will be fixed"",""type: enhancement"",""type: important information"",""type: minor defect - to be fixed with low priority"",""type: other"",""type: question"",""type: root issue""]",[]
3805221,blacksphere/blackmagic,FALSE,1665,4,master,6,111,GNU General Public License v3.0,125,1799,546,3600,2011-02-06T09:57:26,2022-01-19T09:31:03,2022-01-20T09:25:48,,C,343,65,633,27,,,,[],2022-01-04T08:57:48,5c07d6170fce8404ffd5cf841eb5ec9a1e36c222,,,"{""C"":1158689,""Python"":40060,""Makefile"":14216,""Assembly"":2769}","[""bmp firmware"",""bmp hosted"",""bug"",""can't reproduce"",""contribution wanted"",""documentation"",""draft"",""enhancement"",""feedback wanted"",""gdb"",""hwissue mitigation"",""nativehardware"",""new host board"",""new target"",""potential bug"",""user interest needed"",""user testing needed"",""won't fix""]",[]
3805670,riscv/riscv-isa-sim,FALSE,1640,27,master,1,86,Other,138,1101,425,5213,2011-08-26T08:00:24,2021-09-06T02:04:03,2021-09-06T03:44:34,,C,410,168,385,23,,,,[],2021-09-04T03:05:28,2e8c8cfb89172ab4e9f34b9985e9c1f6aff15e9a,,,"{""C"":1547067,""C++"":511292,""M4"":35575,""Makefile"":17831,""Shell"":9816,""Python"":4154,""Assembly"":3099}",[],[]
3806199,esnet/iperf,FALSE,1333,12,master,0,105,Other,222,5308,1122,13302,2014-02-25T06:42:52,2023-04-30T06:27:08,2023-05-02T05:10:50,,C,990,116,407,49,,,,[],2023-04-18T09:47:26,226ad95c561ac5f6a97068fc0876769102953b86,,,"{""C"":584707,""Shell"":399277,""Makefile"":134301,""Roff"":23270,""M4"":15687,""Python"":3787,""Gnuplot"":997,""Dockerfile"":570}","[""bug"",""bug:json"",""bug:reverse"",""bug:test-data"",""bug:tos"",""documentation"",""duplicate"",""enhancement"",""feat:outputs"",""feat:server-side-limits"",""help wanted"",""imported"",""informational"",""invalid"",""merge"",""portability"",""question"",""usability"",""wontfix""]",[]
3806201,guillaumechereau/goxel,FALSE,2239,22,master,23,25,GNU General Public License v3.0,82,2463,209,46808,2015-10-05T01:14:14,2023-05-26T08:51:03,2023-06-03T11:35:50,,C,245,76,64,2,,,,[],2023-05-26T08:49:26,6c003fc36b8c24c2fd18230cfb59e5456a1802f6,,,"{""C"":7071764,""C++"":3142557,""GLSL"":14178,""Python"":12284,""Swift"":11815,""Makefile"":1762,""JavaScript"":1624,""Objective-C"":928,""POV-Ray SDL"":747}","[""bug"",""duplicate"",""enhancement"",""help wanted"",""important"",""invalid"",""question"",""wontfix""]","[""voxel-editors"",""voxels""]"
3806206,kaltura/nginx-vod-module,FALSE,1407,14,master,0,24,GNU Affero General Public License v3.0,120,1744,395,4571,2014-07-13T03:31:08,2023-01-24T10:58:38,2023-02-01T10:20:19,,C,860,210,561,13,,,,[],2022-12-15T09:42:47,6c305a78b7ab6e4312279bea5c45741bb54a713b,,,"{""C"":1924985,""Python"":187840,""Lua"":29747,""PHP"":13065,""Shell"":3841,""Ruby"":643,""HTML"":7}","[""bug"",""duplicate"",""enhancement"",""help wanted"",""invalid"",""question"",""security fix"",""security vulnerability"",""wontfix""]",[]
3806208,bodmer/tft_espi,FALSE,1108,2,master,40,39,Other,98,2708,864,7256,2017-02-22T03:08:05,2023-05-31T11:07:04,2023-06-06T01:08:01,,C,1506,8,191,3,,,,[],2023-05-31T11:07:04,6c9b86932bcaccace5eee438ba7522c896f922fa,,,"{""C"":2519124,""C++"":375533,""Processing"":42847,""Python"":8335,""CMake"":123}","[""answered"",""bug"",""cannot replicate issue"",""compatibility update"",""development discussion"",""display hardware fault"",""documentation update"",""duplicate"",""enhancement"",""enhancement added"",""esp8266 core bug"",""example sketch or code"",""example updated"",""fixed bug"",""help wanted"",""helpful information"",""library updated"",""moved to tft_efex"",""new display variant"",""new processor variant"",""not a tft_espi issue"",""older esp866 core compatibility issuse."",""platformio only issue?"",""potential enhancement"",""question"",""solution request"",""solved"",""solved by user"",""stm32 incompatibility"",""supporting"",""tba: enhancement"",""temporary workaround"",""to be evaluated."",""to do"",""to do: enhancement"",""touch function bug"",""under investigation"",""unresolved"",""waiting for feedback"",""work-around required""]","[""arduino"",""arduino-library"",""esp32"",""esp8266"",""raspberry-pico"",""rp2040"",""spi"",""stm32"",""tft"",""tft-displays"",""ttgo""]"
3807262,lpereira/lwan,FALSE,3360,7,master,5,53,GNU General Public License v2.0,301,5737,568,5598,2012-01-28T12:48:12,2023-04-18T04:14:30,2023-04-25T08:01:23,https://lwan.ws,C,237,50,114,2,,,,[],2023-04-18T04:14:22,b1119340cf43c816e8f9518758a4a9b4515860a8,,,"{""C"":1086145,""Python"":48107,""CMake"":33337,""Lua"":11612,""C++"":5086,""Dockerfile"":1432,""Shell"":1309,""HTML"":1154}","[""bug"",""build system"",""concurrency"",""http/protocol stuff"",""memory reduction"",""portability"",""prematureoptimizationpotential"",""refactor"",""sample app"",""template"",""usage""]",[]
3807265,libimobiledevice/libimobiledevice,FALSE,1760,2,master,2,58,GNU Lesser General Public License v2.1,240,5649,1207,3413,2013-02-13T02:33:15,2023-05-11T06:08:46,2023-05-26T09:00:46,https://libimobiledevice.org,C,1227,656,213,15,,,,[],2023-04-30T12:09:19,860ffb707af3af94467d2ece4ad258dda957c6cd,,,"{""C"":1116252,""Cython"":120414,""M4"":50502,""Makefile"":11056,""Shell"":944}","[""bug"",""duplicate"",""enhancement"",""feedback"",""invalid"",""linux"",""os x"",""python"",""question"",""windows"",""wontfix""]","[""c"",""ios"",""library"",""lockdownd"",""protocol""]"
3807269,espruino/espruino,FALSE,8352,12,master,0,118,Other,134,2557,714,220677,2013-09-26T01:29:36,2023-03-22T04:07:23,2023-03-15T04:27:51,http://www.espruino.com/,C,1622,155,709,4,,,,[],2023-03-22T04:07:15,4e7bae1c77cf7d79e040fb1282f8d6864009e27b,,,"{""C"":79862396,""C++"":1840907,""Assembly"":1601892,""Python"":596430,""JavaScript"":537011,""HTML"":431581,""Rich Text Format"":203125,""Makefile"":124219,""Shell"":45787,""CMake"":9906,""CSS"":2637,""GDB"":2462,""Dockerfile"":1361,""Batchfile"":1177,""Ruby"":688,""Tcl"":110}","[""bug"",""dependencies"",""duplicate"",""enhancement"",""esp32"",""esp8266"",""espruino board"",""espruinotools"",""good first issue"",""help needed!"",""high priority"",""implemented"",""invalid"",""low priority"",""nrf5x"",""optimisation"",""pico board"",""question"",""stm32"",""wontfix""]",[]
3807270,nanomsg/nng,FALSE,1618,31,master,29,60,MIT License,126,3147,416,12987,2016-12-11T06:14:28,2023-04-24T01:07:52,2023-04-27T12:34:25,https://nng.nanomsg.org,C,1046,91,613,8,,,,[],2023-04-24T01:07:46,c5e9d8acfc226418dedcf2e34a617bffae043ff6,,,"{""C"":2259244,""CMake"":66540,""C++"":60356,""Shell"":14105,""Go"":12829}","[""backburner"",""backport"",""bug"",""compat"",""docs"",""duplicate"",""enhancement"",""feedback"",""help wanted"",""http"",""invalid"",""linux"",""macos"",""performance"",""posix"",""question"",""tests"",""tls"",""websocket"",""windows"",""wontfix"",""zerotier""]",[]
3807286,aldostools/webman-mod,FALSE,1533,1,master,36,27,GNU General Public License v3.0,81,1012,169,1282162,2016-03-01T05:07:24,2023-05-29T05:56:13,2023-06-05T09:16:14,https://aldostools.github.io/webMAN-MOD/,C,735,213,74,1,,,,[],2023-05-29T05:56:08,211c0d9a0c6eeb0bb30ec938e48d91c4439c0fc5,,,"{""C"":8949050,""NCL"":2706976,""HTML"":1463242,""C++"":1277371,""Python"":118725,""Makefile"":91092,""CSS"":35572,""JavaScript"":28868,""Batchfile"":19985,""C#"":8387,""Shell"":2823,""Meson"":784,""Assembly"":306}","[""bug"",""duplicate"",""enhancement"",""feature request"",""help wanted"",""incomplete bug report"",""invalid"",""not feasible"",""on hold"",""question""]","[""cobra"",""exfat"",""file-manager"",""ftp-server"",""mamba"",""netiso"",""ntfs"",""prepiso"",""ps2config"",""ps3"",""ps3netsrv"",""webman-mod""]"
3807915,alexeyab/darknet,TRUE,2226,1,master,6,93,Other,495,20661,7849,14525,2016-12-02T11:14:00,2023-06-01T11:35:15,2023-06-09T11:33:18,http://pjreddie.com/darknet/,C,8201,5369,420,97,,,,[],2023-05-06T06:19:30,59c86222c5387bffd9108a21885f80e980ece234,,,"{""C"":1456341,""Cuda"":336319,""C++"":288689,""Python"":103649,""PowerShell"":57728,""CMake"":34625,""Shell"":15257,""Batchfile"":13282,""C#"":6305,""Makefile"":5971}","[""bug"",""bug fixed"",""bug in 3rd party libary"",""does not improve"",""duplicate"",""enhancement"",""explanations"",""feature-request"",""hardware bug"",""help wanted"",""i think a bug here"",""invalid"",""likely bug"",""priority: high"",""priority: low"",""priority: normal"",""question"",""solved"",""todo"",""training issue"",""want enhancement"",""wontfix""]","[""computer-vision"",""deep-learning"",""deep-learning-tutorial"",""deep-neural-networks"",""dnn"",""neural-network"",""object-detection"",""scaled-yolov4"",""scaledyolov4"",""yolo"",""yolov3"",""yolov4""]"
3807916,edenhill/librdkafka,FALSE,4221,117,master,40,222,Other,316,6308,2890,25894,2012-09-19T10:14:00,2022-11-18T08:58:30,2022-11-20T06:12:43,,C,2818,158,1013,54,,,,[],2022-11-17T06:25:40,51985c7eb287d4a7df93487c90372d239cf0d572,,,"{""C"":6551616,""C++"":606625,""Shell"":157209,""Python"":119589,""CMake"":30644,""Makefile"":16544,""Java"":12989,""PowerShell"":1989,""jq"":1065,""Batchfile"":678,""Emacs Lisp"":305,""GDB"":199}","[""binding issue"",""bug"",""c++"",""cant reproduce"",""close on merge"",""conformance"",""consumer"",""core issue"",""critical"",""discussion"",""dotnet"",""duplicate"",""easy"",""enhancement"",""faq"",""golang"",""great report"",""improve docs"",""in progress"",""installation"",""invalid"",""minor"",""misuse"",""need help"",""php"",""portability"",""producer"",""python"",""question"",""security"",""try reproduce"",""unsupported"",""wait-info"",""windows"",""wontfix"",""workaround-provided""]",[]
3807917,alibaba/alios-things,FALSE,6761,16,master,13,107,Apache License 2.0,380,4411,1115,1803746,2017-08-30T09:58:27,2023-05-23T09:32:53,2023-05-27T06:12:00,,C,896,40,929,15,,,,[],2023-05-06T09:35:53,d7f0baca8bcabf35ba0bbb8e9d0c4772ab841a4f,,,"{""C"":215903054,""HTML"":29947061,""C++"":14345748,""Python"":6804198,""JavaScript"":2608889,""Shell"":2311650,""Roff"":1188318,""Assembly"":1089860,""PHP"":1081718,""CSS"":755219,""Objective-C"":612944,""Makefile"":539717,""CMake"":453256,""Go"":146670,""Perl"":88233,""XSLT"":81426,""Cython"":71745,""M4"":68061,""Pascal"":56801,""Starlark"":45445,""Batchfile"":41612,""Jupyter Notebook"":20969,""Ruby"":20669,""Yacc"":16220,""C#"":13395,""PowerShell"":12820,""Inno Setup"":9616,""Lex"":7800,""TeX"":7085,""Dockerfile"":6261,""Smarty"":5972,""Vue"":5203,""Handlebars"":4169,""Nim"":3828,""GDB"":3805,""Metal"":3796,""Meson"":3145,""QMake"":2462,""Lua"":1824,""SmPL"":354,""Riot"":343,""Vim Script"":274,""VBScript"":198,""Tcl"":110}","[""asoc2022"",""bug"",""community"",""dependencies"",""download fail"",""duplicate"",""enhancement"",""feature"",""help wanted"",""improvement"",""in process"",""in progress"",""invalid"",""license conflict"",""license pass"",""python"",""question"",""sensitive information"",""sensitive information pass"",""soc2019"",""status: waiting review"",""suggestion"",""wontfix""]","[""embedded"",""haas"",""haas-python"",""iot"",""microcontroller"",""os"",""risc-v"",""rtos""]"
3807919,billziss-gh/winfsp,FALSE,2819,14,master,56,17,Other,123,4266,379,14746,2016-05-18T09:05:28,2022-02-25T03:29:06,2022-02-27T04:43:17,http://www.secfs.net/winfsp/,C,367,47,34,2,,,,[],2022-02-24T01:20:21,8d83d46e7f12fc1cb343f7917c6c59ee3a8fd0b6,,,"{""C"":2478665,""C#"":502832,""C++"":335012,""Assembly"":82272,""Batchfile"":72233,""SWIG"":61369,""Nim"":11450,""Makefile"":5992,""Python"":4350,""PowerShell"":3757,""Shell"":1654}","[""bug"",""critical"",""discussion"",""duplicate"",""enhancement"",""help wanted"",""in progress"",""invalid"",""major"",""minor"",""port"",""question"",""task"",""wontfix""]",[]
3808646,openrc/openrc,FALSE,3537,36,master,0,143,BSD 2-Clause Simplified License,56,1208,221,7289,2013-04-13T11:21:59,2023-06-16T04:32:53,2023-06-20T12:30:41,,C,285,90,327,34,,,,[],2023-05-21T02:57:53,1eccb7f5e6d69cae0fe13b8de1c302fa8d39d472,,,"{""C"":442932,""Shell"":199964,""Makefile"":39260,""Meson"":29205,""Perl"":1203}","[""bug"",""duplicate"",""enhancement"",""invalid"",""question"",""wontfix""]",[]
3808719,jonas/tig,FALSE,2789,11,master,28,156,GNU General Public License v2.0,166,11645,599,7604,2009-03-01T08:39:25,2023-05-24T08:32:47,2023-06-05T09:43:21,https://jonas.github.io/tig/,C,807,179,471,26,,,,[],2023-02-04T12:30:05,06a1b89d98f32e9ac2d81b94515b200b0acb7dbb,,,"{""C"":2645427,""Shell"":556186,""M4"":44017,""Makefile"":17132}","[""component:blame"",""component:configuration"",""component:diff"",""component:display"",""component:documentation"",""component:encoding"",""component:installation"",""component:keybindings"",""component:refresh-mode"",""component:revision-graph"",""component:stash"",""component:status"",""component:terminal"",""component:worktree"",""status:fixed-proposed"",""status:more-info-needed"",""status:wontfix"",""type:bug"",""type:performance"",""type:qa"",""type:regression""]","[""c"",""git"",""ncurses"",""tui""]"
3808721,tencent/tencentos-tiny,FALSE,1121,4,master,2,44,Other,291,5155,1324,287226,2019-08-23T08:29:59,2021-08-19T09:47:06,2021-08-20T12:48:08,https://cloud.tencent.com/product/tos-tiny,C,53,18,260,3,,,,[],2021-08-19T09:47:06,99302c1512c19054ad7a292c5c846c437d975fc2,,,"{""C"":505254523,""Assembly"":17223632,""C++"":4845251,""HTML"":1773205,""JavaScript"":203210,""Makefile"":197210,""Python"":187615,""CMake"":27425,""Batchfile"":19931,""CSS"":7734,""Smarty"":6983,""Shell"":6575,""PowerShell"":4840,""Perl"":2589}","[""bug"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""question"",""wontfix""]",[]
